instance,fitness,convergence_gen,execution_time,num_routes,num_used_depots,is_valid,population_size,elite_percent,mutants_percent,max_generations,p_bias
pr07,2626.0,49,32.596,6,6,True,50,0.1,0.4,50,0.9
pr07,2493.72,15,30.604,6,6,True,50,0.1,0.4,100,0.7
pr07,2314.16,78,61.434,6,6,True,50,0.1,0.4,100,0.8
pr07,2439.75,45,47.74,6,6,True,50,0.1,0.4,100,0.9
pr07,2285.13,63,53.661,6,6,True,50,0.1,0.4,150,0.7
pr07,2724.64,34,22.379,6,6,True,50,0.1,0.4,150,0.8
pr07,2538.1,71,53.229,6,6,True,50,0.1,0.4,150,0.9
pr07,3005.62,18,9.295,6,6,True,50,0.1,0.4,200,0.7
pr07,2932.83,96,45.527,6,6,True,50,0.1,0.4,200,0.8
pr07,2491.52,53,41.052,6,6,True,50,0.1,0.4,200,0.9
pr07,2494.17,22,18.501,6,6,True,50,0.1,0.4,250,0.7
pr07,2589.68,98,56.164,6,6,True,50,0.1,0.4,250,0.8
pr07,2658.02,64,32.672,6,6,True,50,0.1,0.4,250,0.9
pr07,2874.3,22,14.423,6,6,True,50,0.1,0.5,50,0.7
pr07,2636.21,45,23.042,6,6,True,50,0.1,0.5,50,0.8
pr07,2694.75,48,25.055,6,6,True,50,0.1,0.5,50,0.9
pr07,2751.22,14,16.1,6,6,True,50,0.1,0.5,100,0.7
pr07,2480.28,37,38.874,6,6,True,50,0.1,0.5,100,0.8
pr07,2543.71,77,41.743,6,6,True,50,0.1,0.5,100,0.9
pr07,2626.1,12,20.709,6,6,True,50,0.1,0.5,150,0.7
pr07,2700.11,32,26.374,6,6,True,50,0.1,0.5,150,0.8
pr07,2836.1,123,38.284,6,6,True,50,0.1,0.5,150,0.9
pr07,2590.67,57,39.635,6,6,True,50,0.1,0.5,200,0.7
pr07,2381.37,2,18.659,6,6,True,50,0.1,0.5,200,0.8
pr07,2701.59,126,53.481,6,6,True,50,0.1,0.5,200,0.9
pr07,3049.64,38,17.716,6,6,True,50,0.1,0.5,250,0.7
pr07,2846.1,1,14.997,6,6,True,50,0.1,0.5,250,0.8
pr07,2724.27,46,23.78,6,6,True,50,0.1,0.5,250,0.9
pr07,2599.58,3,17.573,6,6,True,50,0.2,0.1,50,0.7
pr07,2497.58,25,32.137,6,6,True,50,0.2,0.1,50,0.8
pr07,2486.78,47,31.186,6,6,True,50,0.2,0.1,50,0.9
pr07,2492.61,36,28.792,6,6,True,50,0.2,0.1,100,0.7
pr07,2514.93,47,44.863,6,6,True,50,0.2,0.1,100,0.8
pr07,2798.23,38,23.393,6,6,True,50,0.2,0.1,100,0.9
pr07,2596.46,72,40.924,6,6,True,50,0.2,0.1,150,0.7
pr07,2551.58,19,46.838,6,6,True,50,0.2,0.1,150,0.8
pr07,2467.28,24,28.505,6,6,True,50,0.2,0.1,150,0.9
pr07,2276.07,50,53.798,6,6,True,50,0.2,0.1,200,0.7
pr07,2637.29,55,37.132,6,6,True,50,0.2,0.1,200,0.8
pr07,2555.07,50,43.689,6,6,True,50,0.2,0.1,200,0.9
pr07,2267.21,54,41.891,6,6,True,50,0.2,0.1,250,0.7
pr07,2684.7,60,44.164,6,6,True,50,0.2,0.1,250,0.8
pr07,2410.02,62,46.526,6,6,True,50,0.2,0.1,250,0.9
pr07,2427.09,49,25.045,6,6,True,50,0.2,0.2,50,0.7
pr07,2626.37,47,26.784,6,6,True,50,0.2,0.2,50,0.8
pr07,2546.36,17,23.918,6,6,True,50,0.2,0.2,50,0.9
pr07,2347.96,66,38.275,6,6,True,50,0.2,0.2,100,0.7
pr07,2468.65,48,41.53,6,6,True,50,0.2,0.2,100,0.8
pr07,2096.23,59,46.88,6,6,True,50,0.2,0.2,100,0.9
pr07,2661.26,57,31.955,6,6,True,50,0.2,0.2,150,0.7
pr07,2608.93,35,29.322,6,6,True,50,0.2,0.2,150,0.8
pr07,2465.46,113,75.558,6,6,True,50,0.2,0.2,150,0.9
pr07,2368.46,78,39.338,6,6,True,50,0.2,0.2,200,0.7
pr07,2429.9,57,46.158,6,6,True,50,0.2,0.2,200,0.8
pr07,2401.05,45,35.509,6,6,True,50,0.2,0.2,200,0.9
pr07,2581.89,64,37.591,6,6,True,50,0.2,0.2,250,0.7
pr07,2491.96,48,40.444,6,6,True,50,0.2,0.2,250,0.8
pr07,2355.64,68,54.239,6,6,True,50,0.2,0.2,250,0.9
pr07,3007.19,2,8.776,6,6,True,50,0.2,0.3,50,0.7
pr07,2553.54,21,18.351,6,6,True,50,0.2,0.3,50,0.8
pr07,2591.56,46,28.891,6,6,True,50,0.2,0.3,50,0.9
pr07,2142.74,1,28.141,6,6,True,50,0.2,0.3,100,0.7
pr07,2236.18,84,56.564,6,6,True,50,0.2,0.3,100,0.8
pr07,2705.92,44,29.875,6,6,True,50,0.2,0.3,100,0.9
pr07,2220.38,18,42.263,6,6,True,50,0.2,0.3,150,0.7
pr07,2508.31,6,30.728,6,6,True,50,0.2,0.3,150,0.8
pr07,2591.8,48,35.459,6,6,True,50,0.2,0.3,150,0.9
pr07,3007.27,10,10.104,6,6,True,50,0.2,0.3,200,0.7
pr07,2647.71,35,30.342,6,6,True,50,0.2,0.3,200,0.8
pr07,2354.47,35,34.041,6,6,True,50,0.2,0.3,200,0.9
pr07,2498.46,103,59.973,6,6,True,50,0.2,0.3,250,0.7
pr07,2341.4,37,48.092,6,6,True,50,0.2,0.3,250,0.8
pr07,2625.59,38,33.631,6,6,True,50,0.2,0.3,250,0.9
pr07,2992.3,14,10.437,7,6,True,50,0.2,0.4,50,0.7
pr07,2605.93,49,23.028,6,6,True,50,0.2,0.4,50,0.8
pr07,2626.46,49,21.233,6,6,True,50,0.2,0.4,50,0.9
pr07,2522.39,10,23.141,6,6,True,50,0.2,0.4,100,0.7
pr07,2848.42,49,24.426,6,6,True,50,0.2,0.4,100,0.8
pr07,2388.46,57,40.908,6,6,True,50,0.2,0.4,100,0.9
pr07,2957.04,16,12.616,6,6,True,50,0.2,0.4,150,0.7
pr07,2673.62,69,40.467,6,6,True,50,0.2,0.4,150,0.8
pr07,2485.16,27,38.031,6,6,True,50,0.2,0.4,150,0.9
pr07,2898.49,3,9.851,6,6,True,50,0.2,0.4,200,0.7
pr07,3070.42,85,30.078,6,6,True,50,0.2,0.4,200,0.8
pr07,2485.55,77,50.143,6,6,True,50,0.2,0.4,200,0.9
pr07,3057.22,29,14.059,6,6,True,50,0.2,0.4,250,0.7
pr07,2456.89,51,25.901,6,6,True,50,0.2,0.4,250,0.8
pr07,2575.08,50,34.801,6,6,True,50,0.2,0.4,250,0.9
pr07,3069.06,8,7.393,7,6,True,50,0.2,0.5,50,0.7
pr07,2866.41,5,10.688,6,6,True,50,0.2,0.5,50,0.8
pr07,2801.08,37,22.368,6,6,True,50,0.2,0.5,50,0.9
pr07,3078.19,29,13.571,6,6,True,50,0.2,0.5,100,0.7
pr07,2857.3,17,14.694,6,6,True,50,0.2,0.5,100,0.8
pr07,2952.74,19,10.674,6,6,True,50,0.2,0.5,100,0.9
pr07,3164.72,6,6.291,7,6,True,50,0.2,0.5,150,0.7
pr07,3224.91,7,7.016,6,6,True,50,0.2,0.5,150,0.8
pr07,3045.56,21,11.115,6,6,True,50,0.2,0.5,150,0.9
pr07,3112.47,16,7.848,6,6,True,50,0.2,0.5,200,0.7
pr07,2751.17,16,12.912,6,6,True,50,0.2,0.5,200,0.8
pr07,2619.62,79,34.141,6,6,True,50,0.2,0.5,200,0.9
pr07,3150.03,10,8.49,6,6,True,50,0.2,0.5,250,0.7
pr07,3067.65,39,14.721,6,6,True,50,0.2,0.5,250,0.8
pr07,2737.01,31,18.547,6,6,True,50,0.2,0.5,250,0.9
pr07,2374.49,48,24.8,6,6,True,50,0.3,0.1,50,0.7
pr07,2713.53,48,27.668,6,6,True,50,0.3,0.1,50,0.8
pr07,2726.26,40,27.383,6,6,True,50,0.3,0.1,50,0.9
pr07,2528.44,71,56.469,6,6,True,50,0.3,0.1,100,0.7
pr07,2389.25,56,51.303,6,6,True,50,0.3,0.1,100,0.8
pr07,2646.16,23,21.511,6,6,True,50,0.3,0.1,100,0.9
pr07,2414.12,4,16.516,6,6,True,50,0.3,0.1,150,0.7
pr07,2555.73,53,43.533,6,6,True,50,0.3,0.1,150,0.8
pr07,2586.93,21,22.547,6,6,True,50,0.3,0.1,150,0.9
pr07,2538.16,63,46.163,6,6,True,50,0.3,0.1,200,0.7
pr07,2486.41,110,63.192,6,6,True,50,0.3,0.1,200,0.8
pr07,2708.02,30,22.201,6,6,True,50,0.3,0.1,200,0.9
pr07,2386.1,31,36.396,6,6,True,50,0.3,0.1,250,0.7
pr07,2501.26,85,55.74,6,6,True,50,0.3,0.1,250,0.8
pr07,2502.76,84,56.914,6,6,True,50,0.3,0.1,250,0.9
pr07,2786.34,48,19.097,7,6,True,50,0.3,0.2,50,0.7
pr07,2958.81,44,19.804,6,6,True,50,0.3,0.2,50,0.8
pr07,2680.75,47,26.945,6,6,True,50,0.3,0.2,50,0.9
pr07,2434.82,6,31.655,6,6,True,50,0.3,0.2,100,0.7
pr07,2554.74,61,29.888,6,6,True,50,0.3,0.2,100,0.8
pr07,2759.27,59,36.443,6,6,True,50,0.3,0.2,100,0.9
pr07,2836.43,14,10.376,6,6,True,50,0.3,0.2,150,0.7
pr07,2885.11,59,22.826,7,6,True,50,0.3,0.2,150,0.8
pr07,2643.95,25,56.166,7,6,True,50,0.3,0.2,150,0.9
pr07,2875.7,7,12.867,6,6,True,50,0.3,0.2,200,0.7
pr07,2209.8,13,56.917,6,6,True,50,0.3,0.2,200,0.8
pr07,2359.57,65,53.423,6,6,True,50,0.3,0.2,200,0.9
pr07,3017.24,3,6.991,7,6,True,50,0.3,0.2,250,0.7
pr07,2382.04,60,42.306,6,6,True,50,0.3,0.2,250,0.8
pr07,2555.83,106,75.269,6,6,True,50,0.3,0.2,250,0.9
pr07,3101.54,12,10.036,6,6,True,50,0.3,0.3,50,0.7
pr07,3117.98,6,6.233,6,6,True,50,0.3,0.3,50,0.8
pr07,2735.67,47,24.651,6,6,True,50,0.3,0.3,50,0.9
pr07,3136.84,49,15.75,6,6,True,50,0.3,0.3,100,0.7
pr07,2452.38,15,38.238,6,6,True,50,0.3,0.3,100,0.8
pr07,2205.03,79,60.801,7,6,True,50,0.3,0.3,100,0.9
pr07,3029.37,16,10.679,6,6,True,50,0.3,0.3,150,0.7
pr07,2632.08,3,13.098,6,6,True,50,0.3,0.3,150,0.8
pr07,2536.31,83,44.981,6,6,True,50,0.3,0.3,150,0.9
pr07,3003.89,26,13.489,6,6,True,50,0.3,0.3,200,0.7
pr07,2638.24,72,30.72,6,6,True,50,0.3,0.3,200,0.8
pr07,2490.56,43,39.32,6,6,True,50,0.3,0.3,200,0.9
pr07,3107.73,10,10.342,6,6,True,50,0.3,0.3,250,0.7
pr07,2573.52,88,50.35,6,6,True,50,0.3,0.3,250,0.8
pr07,3094.95,67,20.727,6,6,True,50,0.3,0.3,250,0.9
pr07,3107.64,7,9.804,6,6,True,50,0.3,0.4,50,0.7
pr07,2929.98,40,19.338,7,6,True,50,0.3,0.4,50,0.8
pr07,2655.67,5,15.17,6,6,True,50,0.3,0.4,50,0.9
pr07,3039.26,8,8.84,6,6,True,50,0.3,0.4,100,0.7
pr07,2527.29,14,29.724,6,6,True,50,0.3,0.4,100,0.8
pr07,2744.33,25,16.955,6,6,True,50,0.3,0.4,100,0.9
pr07,3203.9,10,7.876,6,6,True,50,0.3,0.4,150,0.7
pr07,3078.61,13,8.667,6,6,True,50,0.3,0.4,150,0.8
pr07,2923.54,18,14.196,6,6,True,50,0.3,0.4,150,0.9
pr07,3191.75,9,7.633,6,6,True,50,0.3,0.4,200,0.7
pr07,2910.68,12,10.875,6,6,True,50,0.3,0.4,200,0.8
pr07,2442.95,73,48.541,6,6,True,50,0.3,0.4,200,0.9
pr07,3030.54,21,14.212,6,6,True,50,0.3,0.4,250,0.7
pr07,2652.14,11,17.471,6,6,True,50,0.3,0.4,250,0.8
pr07,2556.56,35,24.842,6,6,True,50,0.3,0.4,250,0.9
pr07,3266.07,17,10.767,6,6,True,50,0.3,0.5,50,0.7
pr07,3091.84,28,12.737,6,6,True,50,0.3,0.5,50,0.8
pr07,2731.79,11,16.306,6,6,True,50,0.3,0.5,50,0.9
pr07,3170.19,14,9.932,6,6,True,50,0.3,0.5,100,0.7
pr07,3090.79,8,8.898,6,6,True,50,0.3,0.5,100,0.8
pr07,3033.63,15,10.861,6,6,True,50,0.3,0.5,100,0.9
pr07,3018.36,2,7.109,6,6,True,50,0.3,0.5,150,0.7
pr07,3112.33,15,9.911,6,6,True,50,0.3,0.5,150,0.8
pr07,2599.03,31,25.355,6,6,True,50,0.3,0.5,150,0.9
pr07,3042.89,7,9.516,6,6,True,50,0.3,0.5,200,0.7
pr07,3067.75,10,8.623,6,6,True,50,0.3,0.5,200,0.8
pr07,2851.09,12,17.938,6,6,True,50,0.3,0.5,200,0.9
pr07,2973.23,14,12.823,6,6,True,50,0.3,0.5,250,0.7
pr07,3115.66,20,13.919,6,6,True,50,0.3,0.5,250,0.8
pr07,2988.89,32,14.185,6,6,True,50,0.3,0.5,250,0.9
pr07,2781.27,1,14.727,6,6,True,50,0.4,0.1,50,0.7
pr07,3105.08,46,16.908,6,6,True,50,0.4,0.1,50,0.8
pr07,2487.84,40,32.384,6,6,True,50,0.4,0.1,50,0.9
pr07,2670.9,56,25.315,6,6,True,50,0.4,0.1,100,0.7
pr07,3116.76,97,35.158,6,6,True,50,0.4,0.1,100,0.8
pr07,2377.35,51,51.41,6,6,True,50,0.4,0.1,100,0.9
pr07,2847.5,1,13.981,6,6,True,50,0.4,0.1,150,0.7
pr07,2615.58,9,37.085,7,6,True,50,0.4,0.1,150,0.8
pr07,2710.27,61,36.978,6,6,True,50,0.4,0.1,150,0.9
pr07,2082.12,80,81.345,6,6,True,50,0.4,0.1,200,0.7
pr07,2448.59,30,33.461,6,6,True,50,0.4,0.1,200,0.8
pr07,3064.13,38,15.237,6,6,True,50,0.4,0.1,200,0.9
pr07,3168.05,8,7.413,6,6,True,50,0.4,0.1,250,0.7
pr07,2545.82,58,47.471,6,6,True,50,0.4,0.1,250,0.8
pr07,2472.57,48,43.33,6,6,True,50,0.4,0.1,250,0.9
pr07,3151.68,1,8.462,6,6,True,50,0.4,0.2,50,0.7
pr07,2707.91,14,18.083,6,6,True,50,0.4,0.2,50,0.8
pr07,2515.62,27,26.01,6,6,True,50,0.4,0.2,50,0.9
pr07,3206.64,14,10.27,6,6,True,50,0.4,0.2,100,0.7
pr07,3049.89,63,23.964,6,6,True,50,0.4,0.2,100,0.8
pr07,2414.17,3,27.514,6,6,True,50,0.4,0.2,100,0.9
pr07,2877.6,5,12.908,6,6,True,50,0.4,0.2,150,0.7
pr07,2579.83,92,46.615,6,6,True,50,0.4,0.2,150,0.8
pr07,3059.71,125,61.034,6,6,True,50,0.4,0.2,150,0.9
pr07,3183.39,6,6.494,6,6,True,50,0.4,0.2,200,0.7
pr07,3114.2,43,18.304,6,6,True,50,0.4,0.2,200,0.8
pr07,2601.01,65,40.435,6,6,True,50,0.4,0.2,200,0.9
pr07,3069.41,15,8.053,6,6,True,50,0.4,0.2,250,0.7
pr07,2865.33,4,10.59,6,6,True,50,0.4,0.2,250,0.8
pr07,2950.96,26,19.098,6,6,True,50,0.4,0.2,250,0.9
pr07,3221.95,13,8.079,6,6,True,50,0.4,0.3,50,0.7
pr07,3038.34,1,5.861,6,6,True,50,0.4,0.3,50,0.8
pr07,3058.17,0,7.832,6,6,True,50,0.4,0.3,50,0.9
pr07,3102.53,9,9.791,6,6,True,50,0.4,0.3,100,0.7
pr07,3005.63,8,9.753,6,6,True,50,0.4,0.3,100,0.8
pr07,2682.94,19,18.859,6,6,True,50,0.4,0.3,100,0.9
pr07,2994.85,17,10.462,7,6,True,50,0.4,0.3,150,0.7
pr07,2982.46,19,9.832,6,6,True,50,0.4,0.3,150,0.8
pr07,2473.63,122,71.943,6,6,True,50,0.4,0.3,150,0.9
pr07,3027.76,21,16.668,6,6,True,50,0.4,0.3,200,0.7
pr07,3096.61,4,8.065,7,6,True,50,0.4,0.3,200,0.8
pr07,2667.32,39,31.178,6,6,True,50,0.4,0.3,200,0.9
pr07,3020.94,3,9.521,6,6,True,50,0.4,0.3,250,0.7
pr07,2878.77,13,9.886,7,6,True,50,0.4,0.3,250,0.8
pr07,2500.66,31,23.411,6,6,True,50,0.4,0.3,250,0.9
pr07,3038.5,18,9.144,7,6,True,50,0.4,0.4,50,0.7
pr07,3041.6,6,9.34,6,6,True,50,0.4,0.4,50,0.8
pr07,3054.78,11,9.294,6,6,True,50,0.4,0.4,50,0.9
pr07,3268.81,10,9.068,6,6,True,50,0.4,0.4,100,0.7
pr07,3245.92,21,9.915,6,6,True,50,0.4,0.4,100,0.8
pr07,3207.35,17,8.83,6,6,True,50,0.4,0.4,100,0.9
pr07,3123.1,24,12.554,6,6,True,50,0.4,0.4,150,0.7
pr07,2704.04,23,16.098,6,6,True,50,0.4,0.4,150,0.8
pr07,2866.29,8,15.509,6,6,True,50,0.4,0.4,150,0.9
pr07,3205.45,6,7.498,6,6,True,50,0.4,0.4,200,0.7
pr07,3190.64,10,6.825,6,6,True,50,0.4,0.4,200,0.8
pr07,3136.09,10,8.864,6,6,True,50,0.4,0.4,200,0.9
pr07,3031.71,3,12.911,6,6,True,50,0.4,0.4,250,0.7
pr07,3240.82,0,5.111,6,6,True,50,0.4,0.4,250,0.8
pr07,3179.57,32,12.988,6,6,True,50,0.4,0.4,250,0.9
pr07,3063.51,12,9.778,7,6,True,50,0.4,0.5,50,0.7
pr07,3085.51,11,10.322,6,6,True,50,0.4,0.5,50,0.8
pr07,2983.19,2,7.728,6,6,True,50,0.4,0.5,50,0.9
pr07,3154.31,8,8.623,6,6,True,50,0.4,0.5,100,0.7
pr07,3188.9,2,5.068,6,6,True,50,0.4,0.5,100,0.8
pr07,3073.37,1,7.178,7,6,True,50,0.4,0.5,100,0.9
pr07,3120.98,11,6.888,6,6,True,50,0.4,0.5,150,0.7
pr07,3123.08,3,10.274,6,6,True,50,0.4,0.5,150,0.8
pr07,3221.67,21,9.452,6,6,True,50,0.4,0.5,150,0.9
pr07,3241.78,12,7.504,6,6,True,50,0.4,0.5,200,0.7
pr07,3074.35,11,6.977,6,6,True,50,0.4,0.5,200,0.8
pr07,3021.06,5,6.732,6,6,True,50,0.4,0.5,200,0.9
pr07,3222.66,16,11.335,6,6,True,50,0.4,0.5,250,0.7
pr07,3247.86,16,8.085,6,6,True,50,0.4,0.5,250,0.8
pr07,3020.26,0,12.919,6,6,True,50,0.4,0.5,250,0.9
pr07,2932.73,4,7.386,6,6,True,50,0.5,0.1,50,0.7
pr07,2690.61,6,16.319,6,6,True,50,0.5,0.1,50,0.8
pr07,2743.01,46,29.181,6,6,True,50,0.5,0.1,50,0.9
pr07,3107.61,24,11.575,6,6,True,50,0.5,0.1,100,0.7
pr07,2528.27,92,45.915,6,6,True,50,0.5,0.1,100,0.8
pr07,3186.24,40,14.502,6,6,True,50,0.5,0.1,100,0.9
pr07,3008.68,11,8.453,7,6,True,50,0.5,0.1,150,0.7
pr07,3093.71,1,6.546,6,6,True,50,0.5,0.1,150,0.8
pr07,2890.29,34,17.477,6,6,True,50,0.5,0.1,150,0.9
pr07,3045.83,42,17.095,6,6,True,50,0.5,0.1,200,0.7
pr07,2920.44,29,17.725,6,6,True,50,0.5,0.1,200,0.8
pr07,2458.34,37,39.572,6,6,True,50,0.5,0.1,200,0.9
pr07,3152.74,5,9.528,6,6,True,50,0.5,0.1,250,0.7
pr07,2985.93,53,25.065,6,6,True,50,0.5,0.1,250,0.8
pr07,2891.36,83,38.925,6,6,True,50,0.5,0.1,250,0.9
pr07,2988.65,14,10.267,6,6,True,50,0.5,0.2,50,0.7
pr07,2917.14,27,13.064,6,6,True,50,0.5,0.2,50,0.8
pr07,2704.86,22,18.287,6,6,True,50,0.5,0.2,50,0.9
pr07,3198.17,16,10.411,6,6,True,50,0.5,0.2,100,0.7
pr07,3012.02,4,8.521,7,6,True,50,0.5,0.2,100,0.8
pr07,2733.63,75,41.914,6,6,True,50,0.5,0.2,100,0.9
pr07,3099.33,10,7.268,7,6,True,50,0.5,0.2,150,0.7
pr07,2972.86,40,14.665,7,6,True,50,0.5,0.2,150,0.8
pr07,3008.51,36,21.243,6,6,True,50,0.5,0.2,150,0.9
pr07,3106.03,10,10.989,6,6,True,50,0.5,0.2,200,0.7
pr07,3051.59,2,7.255,6,6,True,50,0.5,0.2,200,0.8
pr07,3025.19,44,20.169,6,6,True,50,0.5,0.2,200,0.9
pr07,3102.06,12,10.364,6,6,True,50,0.5,0.2,250,0.7
pr07,3243.17,22,10.245,6,6,True,50,0.5,0.2,250,0.8
pr07,2841.16,67,24.25,6,6,True,50,0.5,0.2,250,0.9
pr07,3187.04,2,5.135,6,6,True,50,0.5,0.3,50,0.7
pr07,3045.97,24,11.758,6,6,True,50,0.5,0.3,50,0.8
pr07,3237.41,47,15.164,6,6,True,50,0.5,0.3,50,0.9
pr07,3293.1,20,10.866,6,6,True,50,0.5,0.3,100,0.7
pr07,2977.7,0,10.833,7,6,True,50,0.5,0.3,100,0.8
pr07,3257.4,2,6.722,6,6,True,50,0.5,0.3,100,0.9
pr07,3069.67,0,8.224,6,6,True,50,0.5,0.3,150,0.7
pr07,3247.93,8,7.352,6,6,True,50,0.5,0.3,150,0.8
pr07,2884.83,12,17.818,6,6,True,50,0.5,0.3,150,0.9
pr07,3189.87,12,9.335,6,6,True,50,0.5,0.3,200,0.7
pr07,3019.94,21,14.46,6,6,True,50,0.5,0.3,200,0.8
pr07,3101.9,23,11.917,6,6,True,50,0.5,0.3,200,0.9
pr07,3151.68,2,9.089,6,6,True,50,0.5,0.3,250,0.7
pr07,3112.9,15,8.683,7,6,True,50,0.5,0.3,250,0.8
pr07,3144.85,12,8.473,6,6,True,50,0.5,0.3,250,0.9
pr07,3203.06,12,9.983,6,6,True,50,0.5,0.4,50,0.7
pr07,3289.4,9,7.512,6,6,True,50,0.5,0.4,50,0.8
pr07,3249.71,19,8.775,7,6,True,50,0.5,0.4,50,0.9
pr07,3263.87,4,6.865,6,6,True,50,0.5,0.4,100,0.7
pr07,3193.56,5,8.524,6,6,True,50,0.5,0.4,100,0.8
pr07,3122.59,12,7.149,7,6,True,50,0.5,0.4,100,0.9
pr07,3136.69,3,6.397,7,6,True,50,0.5,0.4,150,0.7
pr07,2998.02,2,6.492,7,6,True,50,0.5,0.4,150,0.8
pr07,3138.5,2,9.762,6,6,True,50,0.5,0.4,150,0.9
pr07,3263.88,6,6.317,6,6,True,50,0.5,0.4,200,0.7
pr07,3266.45,15,7.694,6,6,True,50,0.5,0.4,200,0.8
pr07,3145.36,2,5.443,6,6,True,50,0.5,0.4,200,0.9
pr07,3169.77,5,8.603,6,6,True,50,0.5,0.4,250,0.7
pr07,3079.28,10,6.857,6,6,True,50,0.5,0.4,250,0.8
pr07,3177.03,14,9.049,6,6,True,50,0.5,0.4,250,0.9
pr07,3114.01,8,9.347,6,6,True,50,0.5,0.5,50,0.7
pr07,2939.37,0,4.602,6,6,True,50,0.5,0.5,50,0.8
pr07,3272.96,9,7.68,6,6,True,50,0.5,0.5,50,0.9
pr07,3109.62,0,5.417,7,6,True,50,0.5,0.5,100,0.7
pr07,2836.43,17,8.799,7,6,True,50,0.5,0.5,100,0.8
pr07,3321.88,2,7.03,6,6,True,50,0.5,0.5,100,0.9
pr07,3268.23,2,7.657,6,6,True,50,0.5,0.5,150,0.7
pr07,3328.1,0,5.526,6,6,True,50,0.5,0.5,150,0.8
pr07,3113.08,17,12.093,7,6,True,50,0.5,0.5,150,0.9
pr07,3230.34,0,4.632,6,6,True,50,0.5,0.5,200,0.7
pr07,2983.97,7,11.216,7,6,True,50,0.5,0.5,200,0.8
pr07,3330.16,0,6.046,6,6,True,50,0.5,0.5,200,0.9
pr07,3245.4,5,6.806,6,6,True,50,0.5,0.5,250,0.7
pr07,3238.67,0,4.53,6,6,True,50,0.5,0.5,250,0.8
pr07,3118.94,6,11.046,6,6,True,50,0.5,0.5,250,0.9
pr07,2234.21,48,67.815,6,6,True,100,0.1,0.1,50,0.7
pr07,2680.61,29,45.898,6,6,True,100,0.1,0.1,50,0.8
pr07,2470.66,49,64.698,6,6,True,100,0.1,0.1,50,0.9
pr07,2335.52,51,73.204,6,6,True,100,0.1,0.1,100,0.7
pr07,2277.05,44,109.037,6,6,True,100,0.1,0.1,100,0.8
pr07,2273.78,75,103.79,6,6,True,100,0.1,0.1,100,0.9
pr07,2267.7,39,65.486,6,6,True,100,0.1,0.1,150,0.7
pr07,2594.37,31,48.47,6,6,True,100,0.1,0.1,150,0.8
pr07,2464.94,82,70.152,6,6,True,100,0.1,0.1,150,0.9
pr07,2532.97,22,54.145,7,6,True,100,0.1,0.1,200,0.7
pr07,2135.43,18,120.059,6,6,True,100,0.1,0.1,200,0.8
pr07,2438.28,37,47.833,6,6,True,100,0.1,0.1,200,0.9
pr07,2071.31,53,120.981,6,6,True,100,0.1,0.1,250,0.7
pr07,2258.16,87,104.545,6,6,True,100,0.1,0.1,250,0.8
pr07,2562.47,18,34.952,6,6,True,100,0.1,0.1,250,0.9
pr07,2240.62,48,49.751,7,6,True,100,0.1,0.2,50,0.7
pr07,2403.69,46,57.472,6,6,True,100,0.1,0.2,50,0.8
pr07,2466.59,37,74.8,6,6,True,100,0.1,0.2,50,0.9
pr07,2213.95,92,108.313,6,6,True,100,0.1,0.2,100,0.7
pr07,2594.96,47,57.455,6,6,True,100,0.1,0.2,100,0.8
pr07,2346.65,61,128.056,6,6,True,100,0.1,0.2,100,0.9
pr07,2318.79,100,129.173,6,6,True,100,0.1,0.2,150,0.7
pr07,1966.08,83,168.893,6,6,True,100,0.1,0.2,150,0.8
pr07,2226.2,105,142.949,6,6,True,100,0.1,0.2,150,0.9
pr07,2872.13,68,49.634,6,6,True,100,0.1,0.2,200,0.7
pr07,2319.69,81,118.095,6,6,True,100,0.1,0.2,200,0.8
pr07,2603.53,96,107.369,6,6,True,100,0.1,0.2,200,0.9
pr07,2274.43,52,117.396,6,6,True,100,0.1,0.2,250,0.7
pr07,2291.77,103,150.59,6,6,True,100,0.1,0.2,250,0.8
pr07,2372.21,17,59.657,6,6,True,100,0.1,0.2,250,0.9
pr07,2372.44,49,50.506,6,6,True,100,0.1,0.3,50,0.7
pr07,2392.91,47,59.259,6,6,True,100,0.1,0.3,50,0.8
pr07,2364.41,41,66.78,6,6,True,100,0.1,0.3,50,0.9
pr07,2149.12,57,85.563,6,6,True,100,0.1,0.3,100,0.7
pr07,2255.75,57,92.022,6,6,True,100,0.1,0.3,100,0.8
pr07,2337.53,66,131.69,6,6,True,100,0.1,0.3,100,0.9
pr07,2278.91,71,109.959,6,6,True,100,0.1,0.3,150,0.7
pr07,2357.26,18,58.695,6,6,True,100,0.1,0.3,150,0.8
pr07,2322.46,59,123.91,6,6,True,100,0.1,0.3,150,0.9
pr07,2299.79,61,55.431,6,6,True,100,0.1,0.3,200,0.7
pr07,2370.97,83,92.172,7,6,True,100,0.1,0.3,200,0.8
pr07,2146.09,77,155.481,6,6,True,100,0.1,0.3,200,0.9
pr07,2298.79,94,145.575,6,6,True,100,0.1,0.3,250,0.7
pr07,2069.74,71,136.008,6,6,True,100,0.1,0.3,250,0.8
pr07,2397.9,45,65.087,6,6,True,100,0.1,0.3,250,0.9
pr07,2463.55,46,46.517,6,6,True,100,0.1,0.4,50,0.7
pr07,2600.94,49,46.223,6,6,True,100,0.1,0.4,50,0.8
pr07,2450.56,45,51.697,6,6,True,100,0.1,0.4,50,0.9
